"time","tripId","tripHeadsign","routeId","stopId","scheduledDepartureTime","predictedDepartureTime","scheduledArrivalTime","predictedArrivalTime","vehicleId","lastUpdateTime","distanceFromStop","numberOfStopsAway","route","day","trip","arrivalTime","departureTime","timeToScheduledArrivalMin","timeToScheduledDepartureMin","timeToArrivalMin","timeToPredictedArrivalMin","timeSinceLastUpdateMin","predictedArrivalDelayMin","arrivalDelayMin","predictedDepartureDelayMin","departureDelayMin"
1415402744703,"1_25423849","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415404181000,1415404324000,1415404181000,1415404324000,"1_4192",1415402670000,5161.05278954996,17,"44","16381","1_25423849:16381",1415404515000,1415404515000,23.9382833333333,-23.9382833333333,29.50495,26.3216166666667,1.24505,2.38333333333333,5.56666666666667,2.38333333333333,5.56666666666667
1415402805846,"1_25423848","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415403461000,1415403399000,1415403461000,1415403399000,"1_4218",1415402757000,1974.83756267947,6,"44","16381","1_25423848:16381",1415403428000,1415403428000,10.9192333333333,-10.9192333333333,10.3692333333333,9.8859,0.8141,-1.03333333333333,-0.55,-1.03333333333333,-0.55
1415402805846,"1_25423849","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415404181000,1415404306000,1415404181000,1415404306000,"1_4192",1415402754000,4822.98192976152,16,"44","16381","1_25423849:16381",1415404515000,1415404515000,22.9192333333333,-22.9192333333333,28.4859,25.0025666666667,0.8641,2.08333333333333,5.56666666666667,2.08333333333333,5.56666666666667
1415402836298,"1_25423848","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415403461000,1415403428000,1415403461000,1415403428000,"1_4218",1415402789000,1968.24423355753,6,"44","16381","1_25423848:16381",1415403428000,1415403428000,10.4117,-10.4117,9.8617,9.8617,0.7883,-0.55,-0.55,-0.55,-0.55
1415402836298,"1_25423850","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415404901000,1415404929000,1415404901000,1415404929000,"1_4152",1415402719000,7419.44286326364,23,"44","16382","1_25423850:16382",1415404988000,1415404988000,34.4117,-34.4117,35.8617,34.8783666666667,1.95496666666667,0.466666666666667,1.45,0.466666666666667,1.45
1415402958517,"1_25423848","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415403461000,1415403407000,1415403461000,1415403407000,"1_4218",1415402884000,1498.14318249907,5,"44","16381","1_25423848:16381",1415403428000,1415403428000,8.37471666666667,-8.37471666666667,7.82471666666667,7.47471666666667,1.24195,-0.9,-0.55,-0.9,-0.55
1415402958517,"1_25423849","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415404181000,1415404225000,1415404181000,1415404225000,"1_4192",1415402877000,3988.11375614211,13,"44","16381","1_25423849:16381",1415404515000,1415404515000,20.3747166666667,-20.3747166666667,25.9413833333333,21.10805,1.35861666666667,0.733333333333333,5.56666666666667,0.733333333333333,5.56666666666667
1415403172825,"1_25423849","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415404181000,1415404243000,1415404181000,1415404243000,"1_4192",1415403092000,3486.48782271739,11,"44","16381","1_25423849:16381",1415404515000,1415404515000,16.8029166666667,-16.8029166666667,22.3695833333333,17.83625,1.34708333333333,1.03333333333333,5.56666666666667,1.03333333333333,5.56666666666667
1415403172825,"1_25423850","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415404901000,1415405005000,1415404901000,1415405005000,"1_4152",1415403127000,6240.47392091338,20,"44","16382","1_25423850:16382",1415404988000,1415404988000,28.8029166666667,-28.8029166666667,30.2529166666667,30.53625,0.76375,1.73333333333333,1.45,1.73333333333333,1.45
1415403325045,"1_25423850","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415404901000,1415405138000,1415404901000,1415405138000,"1_4152",1415403277000,6155.45226036178,20,"44","16382","1_25423850:16382",1415404988000,1415404988000,26.2659166666667,-26.2659166666667,27.7159166666667,30.2159166666667,0.80075,3.95,1.45,3.95,1.45
1415403386044,"1_25423850","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415404901000,1415405194000,1415404901000,1415405194000,"1_4152",1415403337000,6134.19684522388,20,"44","16382","1_25423850:16382",1415404988000,1415404988000,25.2492666666667,-25.2492666666667,26.6992666666667,30.1326,0.8174,4.88333333333333,1.45,4.88333333333333,1.45
1415403447083,"1_25423850","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415404901000,1415405211000,1415404901000,1415405211000,"1_4152",1415403376000,5947.14919201034,20,"44","16382","1_25423850:16382",1415404988000,1415404988000,24.23195,-24.23195,25.68195,29.3986166666667,1.18471666666667,5.16666666666667,1.45,5.16666666666667,1.45
1415403660046,"1_25423848","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415403461000,1415403428000,1415403461000,1415403428000,"1_4218",1415403567000,-417.933611896573,-2,"44","16381","1_25423848:16381",1415403428000,1415403428000,-3.31743333333333,3.31743333333333,-3.86743333333333,-3.86743333333333,1.55076666666667,-0.55,-0.55,-0.55,-0.55
1415403843189,"1_25423851","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415405501000,1415405639000,1415405501000,1415405639000,"1_4220",1415403778000,6083.18384889291,20,"44","16382","1_25423851:16382",1415405871500,1415405871500,27.6301833333333,-27.6301833333333,33.8051833333333,29.9301833333333,1.08648333333333,2.3,6.175,2.3,6.175
1415404086514,"1_25423850","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415404901000,1415404971000,1415404901000,1415404971000,"1_4152",1415404044000,2931.66966728561,9,"44","16382","1_25423850:16382",1415404988000,1415404988000,13.5747666666667,-13.5747666666667,15.0247666666667,14.7414333333333,0.708566666666667,1.16666666666667,1.45,1.16666666666667,1.45
1415404116818,"1_25423964","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415406041000,1415406099000,1415406041000,1415406099000,"1_2723",1415404056000,7168.55096320594,23,"44","16382","1_25423964:16382",1415406158000,1415406158000,32.0697,-32.0697,34.0197,33.0363666666667,1.01363333333333,0.966666666666667,1.95,0.966666666666667,1.95
1415404238021,"1_25423964","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415406041000,1415406115000,1415406041000,1415406115000,"1_2723",1415404171000,6686.32066180999,22,"44","16382","1_25423964:16382",1415406158000,1415406158000,30.04965,-30.04965,31.99965,31.2829833333333,1.11701666666667,1.23333333333333,1.95,1.23333333333333,1.95
1415404389631,"1_25423964","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415406041000,1415406148000,1415406041000,1415406148000,"1_2723",1415404277000,6180.95875852725,20,"44","16382","1_25423964:16382",1415406158000,1415406158000,27.5228166666667,-27.5228166666667,29.4728166666667,29.30615,1.87718333333333,1.78333333333333,1.95,1.78333333333333,1.95
1415404419981,"1_25423851","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415405501000,1415405633000,1415405501000,1415405633000,"1_4220",1415404345000,3853.41268364867,12,"44","16382","1_25423851:16382",1415405871500,1415405871500,18.0169833333333,-18.0169833333333,24.1919833333333,20.2169833333333,1.24968333333333,2.2,6.175,2.2,6.175
1415404541050,"1_25423851","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415405501000,1415405644000,1415405501000,1415405644000,"1_4220",1415404496000,3569.30069708494,11,"44","16382","1_25423851:16382",1415405871500,1415405871500,15.9991666666667,-15.9991666666667,22.1741666666667,18.3825,0.750833333333333,2.38333333333333,6.175,2.38333333333333,6.175
1415404601704,"1_25423849","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415404181000,1415404515000,1415404181000,1415404515000,"1_4192",1415404497000,-289.254218939859,-1,"44","16381","1_25423849:16381",1415404515000,1415404515000,-7.01173333333333,7.01173333333333,-1.44506666666667,-1.44506666666667,1.74506666666667,5.56666666666667,5.56666666666667,5.56666666666667,5.56666666666667
1415404601704,"1_25423850","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415404901000,1415405109000,1415404901000,1415405109000,"1_4152",1415404512000,1691.59237958994,5,"44","16382","1_25423850:16382",1415404988000,1415404988000,4.98826666666667,-4.98826666666667,6.43826666666667,8.45493333333333,1.49506666666667,3.46666666666667,1.45,3.46666666666667,1.45
1415404631993,"1_25423851","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415405501000,1415405588000,1415405501000,1415405588000,"1_4220",1415404598000,3168.98738203313,10,"44","16382","1_25423851:16382",1415405871500,1415405871500,14.48345,-14.48345,20.65845,15.93345,0.56655,1.45,6.175,1.45,6.175
1415404631993,"1_25423964","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415406041000,1415406084000,1415406041000,1415406084000,"1_2723",1415404592000,4874.22178594377,16,"44","16382","1_25423964:16382",1415406158000,1415406158000,23.48345,-23.48345,25.43345,24.2001166666667,0.66655,0.716666666666667,1.95,0.716666666666667,1.95
1415404692642,"1_25423851","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415405501000,1415405604000,1415405501000,1415405604000,"1_4220",1415404621000,3021.35283745997,9,"44","16382","1_25423851:16382",1415405871500,1415405871500,13.4726333333333,-13.4726333333333,19.6476333333333,15.1893,1.19403333333333,1.71666666666667,6.175,1.71666666666667,6.175
1415404692642,"1_25423964","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415406041000,1415406096000,1415406041000,1415406096000,"1_2723",1415404605000,4665.74121450882,15,"44","16382","1_25423964:16382",1415406158000,1415406158000,22.4726333333333,-22.4726333333333,24.4226333333333,23.3893,1.4607,0.916666666666667,1.95,0.916666666666667,1.95
1415404722908,"1_25423850","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415404901000,1415405093000,1415404901000,1415405093000,"1_4152",1415404608000,1239.27814976026,4,"44","16382","1_25423850:16382",1415404988000,1415404988000,2.9682,-2.9682,4.4182,6.1682,1.91513333333333,3.2,1.45,3.2,1.45
1415404753273,"1_25423850","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415404901000,1415405115000,1415404901000,1415405115000,"1_4152",1415404699000,1209.33039193427,4,"44","16382","1_25423850:16382",1415404988000,1415404988000,2.46211666666667,-2.46211666666667,3.91211666666667,6.02878333333333,0.90455,3.56666666666667,1.45,3.56666666666667,1.45
1415404783538,"1_25423991","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415406641000,1415406786000,1415406641000,1415406786000,"1_4229",1415404635000,7268.90772322903,23,"44","16382","1_25423991:16382",1415406936000,1415406936000,30.9577,-30.9577,35.8743666666667,33.3743666666667,2.47563333333333,2.41666666666667,4.91666666666667,2.41666666666667,4.91666666666667
1415404844243,"1_25423851","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415405501000,1415405654000,1415405501000,1415405654000,"1_4220",1415404743000,2684.29312497174,8,"44","16382","1_25423851:16382",1415405871500,1415405871500,10.94595,-10.94595,17.12095,13.49595,1.68738333333333,2.55,6.175,2.55,6.175
1415404874602,"1_25423964","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415406041000,1415405982000,1415406041000,1415405982000,"1_2723",1415404827000,3736.78047481766,12,"44","16382","1_25423964:16382",1415406158000,1415406158000,19.4399666666667,-19.4399666666667,21.3899666666667,18.4566333333333,0.793366666666667,-0.983333333333333,1.95,-0.983333333333333,1.95
1415404935377,"1_25423850","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415404901000,1415405115000,1415404901000,1415405115000,"1_4152",1415404788000,600.932923596658,2,"44","16382","1_25423850:16382",1415404988000,1415404988000,-0.57295,0.57295,0.87705,2.99371666666667,2.45628333333333,3.56666666666667,1.45,3.56666666666667,1.45
1415404965718,"1_25423991","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415406641000,1415406871000,1415406641000,1415406871000,"1_4229",1415404883000,6810.65920979838,22,"44","16382","1_25423991:16382",1415406936000,1415406936000,27.9213666666667,-27.9213666666667,32.8380333333333,31.7547,1.37863333333333,3.83333333333333,4.91666666666667,3.83333333333333,4.91666666666667
1415405026374,"1_25423850","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415404901000,1415405115000,1415404901000,1415405115000,"1_4152",1415404940000,297.592847297594,0,"44","16382","1_25423850:16382",1415404988000,1415404988000,-2.08956666666667,2.08956666666667,-0.639566666666667,1.4771,1.43956666666667,3.56666666666667,1.45,3.56666666666667,1.45
1415405178177,"1_25423850","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415404901000,1415404988000,1415404901000,1415404988000,"1_4152",1415405058000,-405.567334093605,-2,"44","16382","1_25423850:16382",1415404988000,1415404988000,-4.61961666666667,4.61961666666667,-3.16961666666667,-3.16961666666667,2.00295,1.45,1.45,1.45,1.45
1415405178177,"1_25423991","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415406641000,1415407083000,1415406641000,1415407083000,"1_4229",1415405140000,6806.37167366086,22,"44","16382","1_25423991:16382",1415406936000,1415406936000,24.3803833333333,-24.3803833333333,29.29705,31.74705,0.636283333333333,7.36666666666667,4.91666666666667,7.36666666666667,4.91666666666667
1415405390754,"1_25423964","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415406041000,1415406138000,1415406041000,1415406138000,"1_2723",1415405302000,2611.41916001005,8,"44","16382","1_25423964:16382",1415406158000,1415406158000,10.8374333333333,-10.8374333333333,12.7874333333333,12.4541,1.47923333333333,1.61666666666667,1.95,1.61666666666667,1.95
1415405634023,"1_25423964","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415406041000,1415406088000,1415406041000,1415406088000,"1_2723",1415405584000,1549.62034172494,5,"44","16382","1_25423964:16382",1415406158000,1415406158000,6.78295,-6.78295,8.73295,7.56628333333333,0.833716666666667,0.783333333333333,1.95,0.783333333333333,1.95
1415405816680,"1_25423852","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415407241000,1415407280000,1415407241000,1415407280000,"1_4204",1415405796000,4921.19165411084,16,"44","16382","1_25423852:16382",1415407186000,1415407186000,23.7386666666667,-23.7386666666667,22.822,24.3886666666667,0.344666666666667,0.65,-0.916666666666667,0.65,-0.916666666666667
1415405847225,"1_25423852","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415407241000,1415407245000,1415407241000,1415407245000,"1_4204",1415405826000,4640.30849674501,15,"44","16382","1_25423852:16382",1415407186000,1415407186000,23.2295833333333,-23.2295833333333,22.3129166666667,23.29625,0.35375,0.0666666666666667,-0.916666666666667,0.0666666666666667,-0.916666666666667
1415405907959,"1_25423851","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415405501000,1415405846000,1415405501000,1415405846000,"1_4220",1415405790000,-205.168690178267,-1,"44","16382","1_25423851:16382",1415405871500,1415405871500,-6.78265,6.78265,-0.60765,-1.03265,1.96598333333333,5.75,6.175,5.75,6.175
1415405938330,"1_25423991","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415406641000,1415407106000,1415406641000,1415407106000,"1_4229",1415405891000,3888.9094428581,12,"44","16382","1_25423991:16382",1415406936000,1415406936000,11.7111666666667,-11.7111666666667,16.6278333333333,19.4611666666667,0.788833333333333,7.75,4.91666666666667,7.75,4.91666666666667
1415405999111,"1_25423851","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415405501000,1415405897000,1415405501000,1415405897000,"1_4220",1415405970000,-343.068957347277,-1,"44","16382","1_25423851:16382",1415405871500,1415405871500,-8.30185,8.30185,-2.12685,-1.70185,0.485183333333333,6.6,6.175,6.6,6.175
1415405999111,"1_25423852","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415407241000,1415407209000,1415407241000,1415407209000,"1_4204",1415405979000,3995.7522529499,13,"44","16382","1_25423852:16382",1415407186000,1415407186000,20.69815,-20.69815,19.7814833333333,20.1648166666667,0.335183333333333,-0.533333333333333,-0.916666666666667,-0.533333333333333,-0.916666666666667
1415406120948,"1_25423853","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415407841000,1415408033000,1415407841000,1415408033000,"1_4140",1415406083000,6840.6719627611,22,"44","16382","1_25423853:16382",1415408256000,1415408256000,28.6675333333333,-28.6675333333333,35.5842,31.8675333333333,0.632466666666667,3.2,6.91666666666667,3.2,6.91666666666667
1415406181838,"1_25423964","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415406041000,1415406158000,1415406041000,1415406158000,"1_2723",1415406087000,-77.3586864606586,-1,"44","16382","1_25423964:16382",1415406158000,1415406158000,-2.3473,2.3473,-0.3973,-0.3973,1.58063333333333,1.95,1.95,1.95,1.95
1415406181838,"1_25423852","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415407241000,1415407226000,1415407241000,1415407226000,"1_4204",1415406132000,3573.69854336558,11,"44","16382","1_25423852:16382",1415407186000,1415407186000,17.6527,-17.6527,16.7360333333333,17.4027,0.830633333333333,-0.25,-0.916666666666667,-0.25,-0.916666666666667
1415406335533,"1_25423991","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415406641000,1415407062000,1415406641000,1415407062000,"1_4229",1415406288000,2535.26413975388,8,"44","16382","1_25423991:16382",1415406936000,1415406936000,5.09111666666667,-5.09111666666667,10.0077833333333,12.1077833333333,0.792216666666667,7.01666666666667,4.91666666666667,7.01666666666667,4.91666666666667
1415406427106,"1_25423854","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415408441000,1415408505000,1415408441000,1415408505000,"1_4247",1415406384000,7650.8057060336,24,"44","16382","1_25423854:16382",1415408441000,1415408441000,33.5649,-33.5649,33.5649,34.6315666666667,0.718433333333333,1.06666666666667,0,1.06666666666667,0
1415406610185,"1_25423964","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415406041000,1415408688000,1415406041000,1415408688000,"1_2723",1415406536000,7650.80570603359,24,"44","16382","1_25423964:16382",1415406158000,1415406158000,-9.48641666666667,9.48641666666667,-7.53641666666667,34.63025,1.23641666666667,44.1166666666667,1.95,44.1166666666667,1.95
1415406670999,"1_25423852","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415407241000,1415407124000,1415407241000,1415407124000,"1_4204",1415406631000,1549.62034172495,5,"44","16382","1_25423852:16382",1415407186000,1415407186000,9.50001666666667,-9.50001666666667,8.58335,7.55001666666667,0.66665,-1.95,-0.916666666666667,-1.95,-0.916666666666667
1415406762749,"1_25423964","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415406041000,1415408778000,1415406041000,1415408778000,"1_2723",1415406627000,7334.13961724402,23,"44","16382","1_25423964:16382",1415406158000,1415406158000,-12.02915,12.02915,-10.07915,33.5875166666667,2.26248333333333,45.6166666666667,1.95,45.6166666666667,1.95
1415406793316,"1_25423991","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415406641000,1415406936000,1415406641000,1415406936000,"1_4229",1415406705000,477.401354432383,1,"44","16382","1_25423991:16382",1415406936000,1415406936000,-2.5386,2.5386,2.37806666666667,2.37806666666667,1.47193333333333,4.91666666666667,4.91666666666667,4.91666666666667,4.91666666666667
1415406793316,"1_25423853","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415407841000,1415408235000,1415407841000,1415408235000,"1_4140",1415406747000,4827.25191777671,16,"44","16382","1_25423853:16382",1415408256000,1415408256000,17.4614,-17.4614,24.3780666666667,24.0280666666667,0.771933333333333,6.56666666666667,6.91666666666667,6.56666666666667,6.91666666666667
1415406886120,"1_25423991","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415406641000,1415406936000,1415406641000,1415406936000,"1_4229",1415406795000,167.186992863819,0,"44","16382","1_25423991:16382",1415406936000,1415406936000,-4.08533333333333,4.08533333333333,0.831333333333333,0.831333333333333,1.51866666666667,4.91666666666667,4.91666666666667,4.91666666666667,4.91666666666667
1415406916619,"1_25423852","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415407241000,1415407133000,1415407241000,1415407133000,"1_4204",1415406872000,724.722440058424,2,"44","16382","1_25423852:16382",1415407186000,1415407186000,5.40635,-5.40635,4.48968333333333,3.60635,0.74365,-1.8,-0.916666666666667,-1.8,-0.916666666666667
1415406947104,"1_25423991","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415406641000,1415406936000,1415406641000,1415406936000,"1_4229",1415406885000,-36.9976326550968,-1,"44","16382","1_25423991:16382",1415406936000,1415406936000,-5.10173333333333,5.10173333333333,-0.185066666666667,-0.185066666666667,1.03506666666667,4.91666666666667,4.91666666666667,4.91666666666667,4.91666666666667
1415406977555,"1_25423852","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415407241000,1415407133000,1415407241000,1415407133000,"1_4204",1415406872000,520.63702102688,2,"44","16382","1_25423852:16382",1415407186000,1415407186000,4.39075,-4.39075,3.47408333333333,2.59075,1.75925,-1.8,-0.916666666666667,-1.8,-0.916666666666667
1415407008496,"1_25423853","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415407841000,1415408116000,1415407841000,1415408116000,"1_4140",1415406950000,3736.78047481766,12,"44","16382","1_25423853:16382",1415408256000,1415408256000,13.8750666666667,-13.8750666666667,20.7917333333333,18.4584,0.974933333333333,4.58333333333333,6.91666666666667,4.58333333333333,6.91666666666667
1415407038947,"1_25423853","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415407841000,1415408116000,1415407841000,1415408116000,"1_4140",1415406950000,3659.62325120246,11,"44","16382","1_25423853:16382",1415408256000,1415408256000,13.36755,-13.36755,20.2842166666667,17.9508833333333,1.48245,4.58333333333333,6.91666666666667,4.58333333333333,6.91666666666667
1415407162413,"1_25423853","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415407841000,1415408103000,1415407841000,1415408103000,"1_4140",1415407010000,3302.90552472814,11,"44","16382","1_25423853:16382",1415408256000,1415408256000,11.3097833333333,-11.3097833333333,18.22645,15.67645,2.54021666666667,4.36666666666667,6.91666666666667,4.36666666666667,6.91666666666667
1415407192998,"1_25423852","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415407241000,1415407168000,1415407241000,1415407168000,"1_4204",1415407051000,-80.7221076111164,-1,"44","16382","1_25423852:16382",1415407186000,1415407186000,0.800033333333333,-0.800033333333333,-0.116633333333333,-0.416633333333333,2.36663333333333,-1.21666666666667,-0.916666666666667,-1.21666666666667,-0.916666666666667
1415407284539,"1_25423852","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415407241000,1415407204000,1415407241000,1415407204000,"1_4204",1415407232000,-269.073692037084,-1,"44","16382","1_25423852:16382",1415407186000,1415407186000,-0.72565,0.72565,-1.64231666666667,-1.34231666666667,0.87565,-0.616666666666667,-0.916666666666667,-0.616666666666667,-0.916666666666667
1415407284539,"1_25423854","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415408441000,1415408352000,1415408441000,1415408352000,"1_4247",1415407267000,3633.58546094886,11,"44","16382","1_25423854:16382",1415408441000,1415408441000,19.27435,-19.27435,19.27435,17.7910166666667,0.292316666666667,-1.48333333333333,0,-1.48333333333333,0
1415407680779,"1_25423853","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415407841000,1415408082000,1415407841000,1415408082000,"1_4140",1415407607000,1361.68065924305,4,"44","16382","1_25423853:16382",1415408256000,1415408256000,2.67035,-2.67035,9.58701666666667,6.68701666666667,1.22965,4.01666666666667,6.91666666666667,4.01666666666667,6.91666666666667
1415407832295,"1_25423854","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415408441000,1415408213000,1415408441000,1415408213000,"1_4247",1415407769000,1285.61082712814,4,"44","16382","1_25423854:16382",1415408441000,1415408441000,10.1450833333333,-10.1450833333333,10.1450833333333,6.34508333333333,1.05491666666667,-3.8,0,-3.8,0
1415407953441,"1_25423853","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415407841000,1415408203000,1415407841000,1415408203000,"1_4140",1415407827000,835.129306091869,2,"44","16382","1_25423853:16382",1415408256000,1415408256000,-1.87401666666667,1.87401666666667,5.04265,4.15931666666667,2.10735,6.03333333333333,6.91666666666667,6.03333333333333,6.91666666666667
1415408104825,"1_25423853","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415407841000,1415408267000,1415407841000,1415408267000,"1_4140",1415408007000,544.056659276393,2,"44","16382","1_25423853:16382",1415408256000,1415408256000,-4.39708333333333,4.39708333333333,2.51958333333333,2.70291666666667,1.63041666666667,7.1,6.91666666666667,7.1,6.91666666666667
1415408165379,"1_25423854","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415408441000,1415408356000,1415408441000,1415408356000,"1_4247",1415408039000,637.735212274478,2,"44","16382","1_25423854:16382",1415408441000,1415408441000,4.59368333333333,-4.59368333333333,4.59368333333333,3.17701666666667,2.10631666666667,-1.41666666666667,0,-1.41666666666667,0
1415408256360,"1_25423853","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415407841000,1415408256000,1415407841000,1415408256000,"1_4140",1415408187000,0,0,"44","16382","1_25423853:16382",1415408256000,1415408256000,-6.92266666666667,6.92266666666667,-0.006,-0.006,1.156,6.91666666666667,6.91666666666667,6.91666666666667,6.91666666666667
